Ref,Val,Package,PosX,PosY,Rot,Side
"G5","PROTO_AREA","PROTO_AREA",5.080000,33.020000,90.000000,top
"G6","PROTO_AREA","PROTO_AREA",5.080000,55.880000,90.000000,top
"G7","PROTO_AREA","PROTO_AREA",20.320000,33.020000,90.000000,top
"J1","USB_B_Mini","USB-MINI-B-VERTICAL",143.600000,121.100000,180.000000,top
"J2","Conn_01x05_Male","Molex_SPOX_5267-05A_1x05_P2.50mm_Vertical",129.050000,112.900000,-90.000000,top
"J3","Conn_01x06","PinHeader_1x06_P2.54mm_Vertical",76.679360,7.204880,90.000000,top
"J4","Conn_02x12_Odd_Even","PinHeader_2x12_P2.54mm_Vertical",122.922360,14.783880,-90.000000,top
"J5","USB_B","USB_B",142.182500,105.400000,0.000000,top
"J25","AudioJack3_SwitchTR","Jack_3.5mm_PJ-3250-5A",141.800000,90.900000,-90.000000,top
"J27","Conn_01x06","PinHeader_1x06_P2.54mm_Vertical",103.950000,102.800000,-90.000000,top
"M1","Module-input-0.1","input",116.035960,81.379681,180.000000,top
"M2","Module-ign8-0.1","ign8",125.999471,39.516735,180.000000,top
"M3","Module-mcu-0.3","mcu",116.166861,64.258503,180.000000,top
"M4","Module-sd-0.1","sd",72.141861,10.014693,0.000000,top
"M5","Module-output-0.2","output",57.814860,78.451380,180.000000,top
"M6","Module-dinput4-0.1","dinput4",83.925012,67.150000,90.000000,top
"M7","Module-stlink-0.1","stlink",57.427357,15.988885,90.000000,top
"M8","Module-can-0.1","can",58.182363,110.369559,-90.000000,top
"M9","Module-knock-0.1","knock",107.509785,95.713404,180.000000,top
"M10","Module-power12-0.2","power12",30.201711,120.928865,90.000000,top
"M11","Module-power5-0.2","power5",21.923460,77.587499,90.000000,top
"M12","Module-wbo-0.2","wbo",81.625700,99.057060,90.000000,top
"M13","Module-can-0.1","can",111.091858,25.623217,180.000000,top
"P1","Pad","PAD-TH",109.499364,94.600000,180.000000,top
"P2","176122-6_2nd","176122-6_2nd",142.778240,143.373780,0.000000,top
"P3","Pad","PAD-TH",65.210960,41.704880,0.000000,top
"P4","Pad","PAD-TH",65.210960,49.204880,0.000000,top
"P5","Pad","PAD-TH",62.400700,41.704880,0.000000,top
"P6","Pad","PAD-TH",62.400700,49.207060,0.000000,top
"P7","Pad","PAD-TH",36.728160,129.300000,180.000000,top
"P8","Pad","PAD-TH",101.500000,86.400000,0.000000,top
"P9","Pad","PAD-TH",66.500000,73.200000,90.000000,top
"P10","Pad","PAD-TH",45.200000,84.800000,0.000000,top
"P11","Pad","PAD-TH",29.800000,81.900000,180.000000,top
"P12","Pad","PAD-TH",29.800000,84.800000,0.000000,top
"P13","Pad","PAD-TH",32.700000,81.900000,180.000000,top
"P14","Pad","PAD-TH",32.700000,84.778880,0.000000,top
"P15","Pad","PAD-TH",48.000000,82.000000,180.000000,top
"P16","Pad","PAD-TH",69.300000,76.000000,-90.000000,top
"P17","Pad","PAD-TH",69.300000,67.600000,-90.000000,top
"P18","Pad","PAD-TH",66.500000,70.400000,90.000000,top
"P20","Pad","PAD-TH",66.500000,76.000000,90.000000,top
"P22","Pad","PAD-TH",69.300000,73.200000,-90.000000,top
"P23","Pad","PAD-TH",48.000000,84.800000,0.000000,top
"P24","Pad","PAD-TH",124.000000,47.000000,0.000000,top
"P25","Pad","PAD-TH",124.000000,44.164880,180.000000,top
"P26","Pad","PAD-TH",79.200700,82.200880,180.000000,top
